Demand,Avail_Sol,Avail_Wind_On,Avail_Wind_Off,Hyd_In,HydRoR_In
0.8403960065426483,0.0023430635,0.2598452556794872,0.5309030206410256,0.0,1323.0
0.8397254561585632,0.015509564776785712,0.4550978863571428,0.7370630065357142,0.0,1323.0
0.8626460470570195,0.014908325625000003,0.14974130211111109,0.2224110319583333,0.0,1323.0
0.8381763210393617,0.007992845645569619,0.25077415310126583,0.5328867159493671,0.0,1323.0
0.8756723967213239,0.007049235735849056,0.6281471821698111,0.9149262544528299,0.0,1323.0
0.8757487691486094,0.011762477098360653,0.23070259029508194,0.33401676613114756,0.0,1323.0
0.8564737512381512,0.016584661000000004,0.10775683264044941,0.19962949753932588,0.0,1323.0
0.8442069026806087,0.004855397440677966,0.6978965145254238,0.8834617097118642,0.0,1323.0
0.832084265162095,0.022608562717948717,0.23365541161538458,0.4039790556153846,0.0,1323.0
0.8643697123941508,0.015771526403225808,0.19724397031451613,0.4555075378548388,0.0,1329.032258064516
0.8987059984551804,0.0366201016875,0.3442396246145833,0.5403113410000001,0.0,1357.0
0.9302746553700908,0.028358500914285715,0.2986322608285714,0.4300937054571428,0.0,1357.0
0.8963123627833035,0.028038109591549298,0.2864958162183099,0.6198607382676057,0.0,1357.0
0.9029497785769331,0.02867906839344262,0.18763428970491802,0.45455492091803273,0.0,1357.0
0.9073750592750262,0.05487541356,0.07363932778666667,0.11895367374666667,0.0,1357.0
0.9454324949192068,0.10484868379746834,0.12157325730379746,0.12901908872151902,0.0,1357.0
0.8884579170697612,0.11959890831250002,0.2926522686875,0.5022733582916666,0.0,1357.0
0.9320270328619689,0.1262464379230769,0.32793585230769223,0.6990937044461538,0.0,1357.0
0.9419418773533941,0.17157363499999995,0.08687998534426228,0.2417027379180328,0.0,2552.8032786885246
0.8723850985692652,0.09411549711320755,0.09152483924528301,0.1139989524528302,0.0,2909.0
0.9246279128994965,0.11196806918584072,0.25623630953982296,0.47457327232743357,0.0,2909.0
0.8644374301435132,0.03629587808737864,0.21663005950485437,0.4560401593980583,0.0,2909.0
0.9311713127930699,0.20967942631147543,0.4639782770819672,0.7176618790491802,0.0,2909.0
0.8721313959995303,0.18944769152777774,0.39255731356944445,0.7177668264027777,0.0,2909.0
0.9072154184464215,0.11656990007936506,0.3606626447619047,0.6827057064285714,0.0,2909.0
0.8886237386140977,0.1979773207286822,0.275569173744186,0.5285039209379846,0.0,2909.0
0.9109985478171841,0.26046357580821916,0.19082449375342467,0.2803841592054795,0.0,2909.0
0.8071974015108332,0.18234245995370374,0.2711027955648148,0.43350633713888886,0.0,4411.222222222223
0.7865301205016967,0.15947886214814816,0.3501883397654321,0.5946695630617282,0.0,4989.0
0.7682223126043288,0.12689075996825397,0.28697658696825395,0.4801060888730159,0.0,4989.0
0.7927742466049476,0.35627141432098763,0.10729698761728394,0.25171024330864183,0.0,4989.0
0.7578082889761507,0.2372305650888889,0.13596235017777777,0.24449303598888886,0.0,4989.0
0.7621914527951651,0.2097547483100775,0.16166114703875975,0.43000956247286826,0.0,4989.0
0.7782748072111833,0.15829811841818178,0.22050270596363636,0.44221552689090915,0.0,4989.0
0.758261086512847,0.2832606247068965,0.058271172482758635,0.20626069896551727,0.0,4989.0
0.7470232879927137,0.12380715666216219,0.2653790402027028,0.44174411625675686,0.0,2715.2702702702704
0.7264135876979538,0.0936013427916667,0.31079864399999996,0.5195906455833331,0.0,1165.0
0.6847790270004847,0.2411372180481928,0.25104606433734944,0.5077211280481928,0.0,1165.0
0.7266918791261064,0.4321962112241379,0.23789187722413796,0.5906839201724137,0.0,1165.0
0.6849359155867998,0.33104742625000005,0.113916553046875,0.3257377271875,0.0,1165.0
0.7280754869440871,0.35307851097435894,0.10922831029059828,0.2716414455811966,0.0,1165.0
0.7065234290096478,0.3720727018880597,0.21836192202985072,0.4620475105522388,0.0,1165.0
0.6977959445486309,0.3749999455932203,0.1641811415,0.3859591172033899,0.0,1165.0
0.7231354254969513,0.3554415675408163,0.3438333746632653,0.5153585994387755,0.0,1189.8979591836735
0.671204846415932,0.27910680136206895,0.26712892122413795,0.49219692441379315,0.0,1287.0
0.7268950076231139,0.2718527942906977,0.5083000686744186,0.7002809585465116,0.0,1287.0
0.6816129021132015,0.2537523249565217,0.07632233794202899,0.2038596672898551,0.0,1287.0
0.7176577300921375,0.26872889911881187,0.1635123733861386,0.32656020514851486,0.0,1287.0
0.685924250730478,0.25639923,0.26433089067500004,0.5124859683249998,0.0,1287.0
0.7125804405164893,0.22125307646218487,0.4425764841092438,0.7099715742689073,0.0,1287.0
0.6850692967410387,0.2271717409054054,0.18230881066216215,0.35470626054054055,0.0,1287.0
0.7201451005179043,0.26608177447872344,0.3111912666489362,0.5829385887553192,0.0,1287.0
0.7060213068291118,0.21372776008130082,0.23670731575609755,0.48173854441463415,0.0,1336.8861788617887
0.7142423461577336,0.18839457233333334,0.35443735015942035,0.7104134145507247,0.0,1346.0
0.736995308160794,0.28320019701769905,0.09189342814159292,0.19398604995575225,0.0,1346.0
0.7285407454406327,0.2896013740506329,0.04254400948101266,0.15213750055696204,0.0,1346.0
0.8085987255643828,0.38300619508045974,0.14822372791954025,0.26899483718390815,0.0,1346.0
0.7282748569598384,0.20476374773584907,0.14806545431132076,0.2612579247924528,0.0,1346.0
0.79976674431153,0.33439012694047615,0.09875419627380953,0.2634704984523809,0.0,1346.0
0.729533490221551,0.22392864828813558,0.31245023366101693,0.654739146135593,0.0,1346.0
0.7738145754350797,0.2691144716412214,0.10711963290839695,0.2872476349007634,0.0,1235.8320610687024
0.7119958787610364,0.22759457657333335,0.18033701704,0.38606397275999993,0.0,1182.0
0.7399458342013151,0.24905024483157895,0.3864358585789474,0.6913663744421055,0.0,1182.0
0.6968272405180795,0.16157736029069766,0.17689935227906975,0.33779981082558136,0.0,1182.0
0.7102230208787799,0.2357233897169811,0.3695195361603774,0.622322000283019,0.0,1182.0
0.7091894984195052,0.19922074504819276,0.35373824767469886,0.6215004608674699,0.0,1182.0
0.6975351851171312,0.14754395528125,0.33202517911458335,0.5692723249479166,0.0,1182.0
0.7224496195705563,0.19590850196363635,0.11168323173636362,0.26910609751818176,0.0,1182.0
0.6972532499672667,0.13624058486713286,0.0689381734055944,0.2211439077832168,0.0,1612.4055944055945
0.6891374038329534,0.12518848034545454,0.2046667898454546,0.3910207801727273,0.0,1628.0
0.7217531356405886,0.12979025112345677,0.4511636650493828,0.7296161049382713,0.0,1628.0
0.6887574463692367,0.08988673649999998,0.32607593055454553,0.6659917075727271,0.0,1628.0
0.6975702828065877,0.11075174833333334,0.5944836207499997,0.8452833911833335,0.0,1628.0
0.7289703522295279,0.13712361565714284,0.5149851230285715,0.8906484389000001,0.0,1628.0
0.7122200201381298,0.14603249610465116,0.4016854594186047,0.6460659996279071,0.0,1628.0
